"sample_id","collection_date","bcov_recovery","bcov_recovery_lci","bcov_recovery_uci","city","state","name","site_name","sewershed_pop","state_abbr","N_Gene_gc_g_dry_weight","N_Gene_gc_g_dry_weight_lci","N_Gene_gc_g_dry_weight_uci"
"SVCW800502","2022-03-25",0.777,0.735,0.819,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",72910.54999540231,65821.72437088125,80491.63234329504
"SVCW800635","2022-03-26",0.578,0.538,0.612,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",95140.08375873018,85750.23671534391,105192.53766772487
"SVCW800468","2022-03-27",0.457,0.38,0.544,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",16954.769109727735,13523.589712442235,20923.371877289537
"SVCW800537","2022-03-28",0.82,0.762,0.877,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",20488.468372372372,17121.967971171172,24084.0109933934
"SVCW800544","2022-03-29",0.688,0.615,0.77,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",31060.057419487184,25472.33043692308,37411.88050051282
"SVCW800592","2022-03-30",1.037,0.954,1.109,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",48613.0166767507,42471.65059943978,54340.7258532213
"SVCW800654","2022-03-31",0.859,0.809,0.909,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",230575.1590886076,214592.6721350211,248744.4494852321
"SVCW800447","2022-04-01",0.764,0.72,0.812,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",508936.26047011017,480443.47051364294,537433.3775458642
"SVCW800515","2022-04-02",0.91,0.797,1.028,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",145614.1131264823,107758.2836151124,181293.54431515659
"SVCW800583","2022-04-03",0.856,0.796,0.913,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",61269.816395807444,51982.01879990844,69641.04013808708
"SVCW800650","2022-04-04",0.723,0.666,0.774,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",42515.89418231292,36908.99959727892,48754.743978231294
"SVCW800588","2022-04-05",0.835,0.759,0.906,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",30753.90484289045,25812.149049883454,34870.24551981353
"SVCW800630","2022-04-06",0.843,0.792,0.894,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",81882.25203501683,73918.33938316499,89654.4022949495
"SVCW800627","2022-04-07",0.751,0.698,0.804,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",61096.17717014925,50959.93820497513,69953.31114029851
"SVCW800595","2022-04-08",0.623,0.586,0.66,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",175356.58443675295,160693.11254164707,190021.23440013177
"SVCW800625","2022-04-09",0.988,0.928,1.048,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",40460.275721481485,31804.52511604939,51334.68250864198
"SVCW800657","2022-04-10",0.5,0.467,0.533,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",52443.01602602821,45128.37334596828,59518.833750302016
"SVCW800484","2022-04-11",1.162,1.094,1.223,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",78727.17790707071,64691.4857858586,91302.64051717172
"SVCW800512","2022-04-12",1.047,0.987,1.107,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",62693.05092789115,52712.20693333333,72628.75434013607
"SVCW800567","2022-04-13",0.72,0.673,0.771,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",137552.83658466642,127769.93040054553,150371.20031932037
"SVCW800616","2022-04-14",0.893,0.832,0.948,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",164754.61447509023,150861.72159435705,176771.17011307913
"SVCW800639","2022-04-15",0.899,0.847,0.951,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",97985.51998597245,89931.41593802019,106040.12872754916
"SVCW800549","2022-04-16",1.815,1.711,1.915,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",27245.865446148462,23436.384490041986,31447.63888734758
"SVCW800491","2022-04-17",0.704,0.662,0.746,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",100319.22966916973,92016.71390471725,109140.18007543818
"SVCW800659","2022-04-18",0.887,0.844,0.93,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",50451.67274444444,44806.88771111112,56538.82026666667
"SVCW800667","2022-04-19",1.179,1.118,1.239,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",234938.03554594592,223001.34607567568,243988.11958198206
"SVCW800523","2022-04-20",0.995,0.928,1.052,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",67980.0280506887,61994.88889476585,74052.29048595043
"SVCW800486","2022-04-21",0.893,0.791,0.976,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",84184.19997796144,75900.826446281,92777.315261708
"SVCW800488","2022-04-22",0.694,0.657,0.731,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",167868.85245901637,133770.49180327868,194098.36065573772
"SVCW800656","2022-04-23",1.037,0.983,1.095,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",120196.3152152381,104688.67164952382,134452.59276190476
"SVCW800513","2022-04-24",1.077,1.027,1.127,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",105032.04920430107,96249.1120860215,113815.56056774195
"SVCW800471","2022-04-25",0.867,0.808,0.932,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",155332.89833650796,145269.84126984127,165339.18831746036
"SVCW800658","2022-04-26",1.094,1.026,1.168,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",130664.78943396226,120952.95406289308,140377.4285283019
"SVCW800475","2022-04-27",0.958,0.85,1.06,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",40579.119865134104,33103.44827586208,46446.87330574713
"SVCW800554","2022-04-28",1.019,0.962,1.076,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",366714.93718875496,334136.5461847389,401616.90461044176
"SVCW800516","2022-04-29",0.763,0.723,0.803,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",230402.75897435896,214700.85470085472,245797.93162393165
"SVCW800048","2022-04-30",1.191,1.132,1.251,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",139240.15487179486,126153.84615384617,155326.51312820514
"SVCW800626","2022-05-01",0.968,0.895,1.044,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",151115.0038875502,140005.2112449799,162907.673188755
"SVCW800442-20220502","2022-05-02",0.979,0.924,1.034,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",232268.01551515152,211393.9393939394,251003.26535757573
"SVCW800560","2022-05-03",1.276,1.213,1.339,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",138792.33462857147,129015.87301587303,150531.9141587302
"SVCW800596","2022-05-04",1.248,1.172,1.324,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",195162.38047058825,185098.0392156863,204836.71450980395
"SVCW800055","2022-05-05",1.151,1.087,1.213,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",245374.8718139535,234496.28171576228,256456.57715762273
"SVCW800480","2022-05-06",1.023,0.966,1.08,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",464494.41179487185,439644.9357948718,489858.9696410257
"SVCW800508","2022-05-07",1.019,0.968,1.075,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",236357.97333333333,209590.64327485385,257873.44598830413
"SVCW800035","2022-05-08",1.456,1.372,1.55,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",333183.0491607842,316503.9959843137,349864.04718431376
"SVCW800051","2022-05-09",1.596,1.512,1.68,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",1027836.3259259259,995555.5555555555,1055670.9199012346
"SVCW800555","2022-05-10",1.85,1.757,1.943,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",60690.5344526749,53596.70781893003,68377.27895967079
"SVCW800522","2022-05-11",0.884,0.825,0.95,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",584709.4549333333,564869.5652173914,606583.128115942
"SVCW800056","2022-05-12",2.029,1.92,2.134,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",151595.3735849057,139757.36030188683,163882.6934339623
"SVCW800049","2022-05-13",2.516,2.328,2.688,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",109401.7094017094,102564.10256410256,116923.07692307692
"SVCW800108","2022-05-14",1.747,1.549,1.962,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",81865.83466666668,74432.23443223444,89694.11745054946
"SVCW800506","2022-05-15",1.682,1.596,1.77,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",270732.83367068274,255430.8879678715,286036.3266827309
"SVCW800539","2022-05-16",1.602,1.488,1.71,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",446046.2327422681,421140.5855670104,469394.6969072165
"SVCW800045","2022-05-17",1.41,1.334,1.485,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",307268.4878222223,293474.80899047625,321937.5126349207
"SVCW800566","2022-05-18",0.854,0.806,0.9,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",563925.9338666666,515047.61904761905,614183.6984380953
"SVCW800054","2022-05-19",0.83,0.766,0.887,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",643450.9553922904,624761.9047619049,664163.3256780047
"SVCW800494","2022-05-20",1.071,1.01,1.134,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",938015.0350933333,896000,976290.3848533334
"SVCW800562","2022-05-21",1.037,0.968,1.106,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",587430.4264397164,565643.8516879433,609904.4583262412
"SVCW800531","2022-05-22",1.401,1.308,1.506,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",284978.6146750524,273679.27345911955,296279.55535429774
"SVCW800483","2022-05-23",0.729,0.684,0.774,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",290459.3523660131,273986.9281045752,307081.70875816996
"SVCW800518","2022-05-24",0.864,0.812,0.916,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",176430.7022222223,166599.0617777778,186263.25395555556
"SVCW800122-20220525","2022-05-25",0.747,0.693,0.801,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",269737.7439125684,255300.54644808747,282768.937442623
"SVCW800053","2022-05-26",0.966,0.91,1.02,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",513525.44415438606,491789.47368421056,537268.0663578947
"SVCW800670","2022-05-27",2.522,2.335,2.714,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",306157.6054252874,285057.4712643678,324666.7357241379
"SVCW800685","2022-05-28",0.898,0.848,0.948,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",733161.5809053498,707160.4938271606,757140.422584362
"SVCW800597","2022-05-29",1.119,1.044,1.187,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",339748.0681290323,308594.8711684588,366664.70870250894
"SVCW800682","2022-05-30",1.195,1.09,1.284,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",254249.52891954026,232643.67816091952,272181.49995402293
"SVCW800675","2022-05-31",1.335,1.261,1.409,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",556626.7225396825,518095.2380952381,596026.8051301588
"SVCW800571","2022-06-01",1.629,1.506,1.737,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",466550.97381196584,393846.1538461539,525824.8484102563
"SVCW800637","2022-06-02",1.064,1.007,1.121,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",395952.41431578953,366118.38091228076,429742.51190643274
"SVCW800584","2022-06-03",0.906,0.849,0.963,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",352228.3936,335725.5807999999,370184.63136
"SVCW800604","2022-06-04",0.768,0.717,0.815,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",117043.83034920639,109846.7076643991,126115.24963265307
"SVCW800605","2022-06-05",1.163,1.075,1.242,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",345415.85025108233,317434.76502164506,370605.30354978365
"SVCW800609","2022-06-06",1.342,1.252,1.432,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",258800.39841134753,241702.12765957447,277620.22082269506
"SVCW800683","2022-06-07",1.842,1.707,1.985,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",165030.02026666666,150123.45679012345,177481.32400987655
"SVCW800664","2022-06-08",1.981,1.842,2.099,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",256554.17835497844,241642.9560519481,271466.78774025984
"SVCW800689","2022-06-09",0.964,0.912,1.04,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",422605.0657254902,392156.8627450981,451128.5295686275
"SVCW800636","2022-06-10",1.194,1.132,1.256,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",676336.5533333335,655555.5555555556,699492.1366666667
"SVCW800691","2022-06-11",0.69,0.649,0.731,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",279617.0387061144,262564.10256410256,297196.12680078903
"SVCW800587","2022-06-12",1.214,1.068,1.373,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",739843.3544296295,669649.3078518518,818856.7549629629
"SVCW800579","2022-06-13",1.477,1.398,1.556,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",231429.10965656568,212525.25252525255,248876.43676767682
"SVCW800598","2022-06-14",0.984,0.9,1.058,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",689305.249254902,625813.6150588235,748944.6004705883
"SVCW800678","2022-06-15",0.958,0.901,1.015,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",508011.2818308458,482388.0597014925,538668.2766965174
"SVCW800606","2022-06-16",1.345,1.272,1.418,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",139814.01450896056,130339.16788530466,148581.88421505375
"SVCW800615","2022-06-17",1.719,1.618,1.812,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",173449.62847058824,158107.43968627453,188195.4716862745
"SVCW800629","2022-06-18",1.222,1.16,1.284,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",304538.48274747474,277734.8270976431,334941.4144646465
"SVCW800632","2022-06-19",0.766,0.718,0.814,"Silicon Valley","California","Redwood City, CA","Silicon Valley Clean Water",199000,"CA",150585.5213663912,135757.57575757577,164363.91360881543
